burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Sleeping,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Walking,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Eating,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Resting,1
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Running,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Sleeping,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Self-scratching,Walking,1
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Eating,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Resting,3
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Running,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Sleeping,2
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Sleeping,Walking,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Eating,2
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Resting,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Running,2
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Sleeping,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Walking,Walking,20
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Resting,67
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Eating,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Resting,19
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming actor,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Grooming receiver,1
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Resting,13
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Grooming receiver,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Resting,78
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Resting,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Resting,1
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Running,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Resting,2
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Self-scratching,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Grooming receiver,1
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Resting,4
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Sleeping,Walking,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Eating,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Resting,24
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Running,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Sleeping,0
Burst_1,rotbasal,Behaviour,100,LSTM,Walking,Walking,0
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Eating,44
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Resting,17
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Running,0
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Sleeping,0
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Eating,Walking,6
Burst_1,rotbasal,Behaviour,100,TSSequencerPlus,Grooming actor,Eating,4
