"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Ratel",2022-07-01,"Running",0.0041503343324879,0.00580702799285289
"Ratel",2022-07-01,"Self-scratching",0.0240949965413881,0.00908278737343657
"Ratel",2022-07-01,"Sleeping",0,0.0412447885646218
"Ratel",2022-07-01,"Walking",0.0416186303896703,0.131402620607504
"Ratel",2022-09-01,"Eating",0.412774725274725,0.385646217986897
"Ratel",2022-09-01,"Grooming actor",0.0104739010989011,0.0390857653365098
"Ratel",2022-09-01,"Grooming receiver",0.00171703296703297,0.0638028588445503
"Ratel",2022-09-01,"Resting",0.341002747252747,0.324151280524122
"Ratel",2022-09-01,"Running",0.00412087912087912,0.00290351399642644
"Ratel",2022-09-01,"Self-scratching",0.184924450549451,0.0125074449076831
"Ratel",2022-09-01,"Sleeping",0,0.0391602144133413
"Ratel",2022-09-01,"Walking",0.0309065934065934,0.132742703990471
"Ratel",2023-06-01,"Eating",0.444216570959803,0.378661087866109
"Ratel",2023-06-01,"Grooming actor",0,0.0537955768081291
"Ratel",2023-06-01,"Grooming receiver",0.0338392124692371,0.0635086670651524
"Ratel",2023-06-01,"Resting",0.386382280557834,0.35407949790795
"Ratel",2023-06-01,"Running",0.00123051681706317,0.00455768081291094
"Ratel",2023-06-01,"Self-scratching",0.0613207547169811,0.00836820083682008
"Ratel",2023-06-01,"Sleeping",0,0.0385534967124925
"Ratel",2023-06-01,"Walking",0.0457342083675144,0.0984757919904363
"Seychelles",2022-07-01,"Eating",0.452961247867414,0.358420268256334
"Seychelles",2022-07-01,"Grooming actor",0.00694613697294662,0.0194485842026826
"Seychelles",2022-07-01,"Grooming receiver",0.140872532293444,0.0450819672131148
"Seychelles",2022-07-01,"Resting",0.1602485985864,0.382563338301043
"Seychelles",2022-07-01,"Running",0.00511820619059225,0.00827123695976155
"Seychelles",2022-07-01,"Self-scratching",0.0101145503290275,0.00394932935916542
"Seychelles",2022-07-01,"Sleeping",0,0.0273472429210134
"Seychelles",2022-07-01,"Walking",0.111503777723617,0.154918032786885
