"burst","correction_type","target","random_seed","model","actual_label","data","model_type","actual_count","recall","precision","actual_prop","beh_rarity"
"Burst_3","rotdaily","Behaviour",123,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.69,0.78,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Eating","acceleration","dl",196,0,0,0.3,"common"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Grooming receiver","acceleration","dl",43,0.07,0.75,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Resting","acceleration","dl",238,1,0.37,0.37,"common"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Sleeping","acceleration","dl",16,0,0,0.02,"rare"
"Burst_3","rotdaily","Behaviour",123,"LSTM","Walking","acceleration","dl",75,0,0,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Eating","acceleration","dl",196,0.72,0.56,0.3,"common"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.28,0.71,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Resting","acceleration","dl",238,0.8,0.64,0.37,"common"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Running","acceleration","dl",4,0.25,1,0.01,"rare"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.06,1,0.02,"rare"
"Burst_3","rotdaily","Behaviour",123,"TSSequencerPlus","Walking","acceleration","dl",75,0.71,0.66,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.79,0.65,0.3,"common"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.44,0.62,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.53,0.77,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.76,0.75,0.37,"common"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Running","acceleration","dl",4,0.25,0.5,0.01,"rare"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.24,0.56,0.03,"rare"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.62,0.56,0.02,"rare"
"Burst_3","rotdaily","Behaviour",1234,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.75,0.78,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Eating","acceleration","dl",196,0.61,0.47,0.3,"common"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Grooming receiver","acceleration","dl",43,0.33,0.61,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Resting","acceleration","dl",238,0.76,0.55,0.37,"common"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Sleeping","acceleration","dl",16,0,0,0.02,"rare"
"Burst_3","rotdaily","Behaviour",1234,"LSTM","Walking","acceleration","dl",75,0.31,0.56,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Eating","acceleration","dl",196,0.68,0.55,0.3,"common"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0.02,1,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.4,0.71,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Resting","acceleration","dl",238,0.78,0.62,0.37,"common"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Running","acceleration","dl",4,0.25,1,0.01,"rare"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.12,1,0.02,"rare"
"Burst_3","rotdaily","Behaviour",1234,"TSSequencerPlus","Walking","acceleration","dl",75,0.72,0.67,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.83,0.67,0.3,"common"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.47,0.63,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.42,0.67,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.79,0.78,0.37,"common"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Running","acceleration","dl",4,0.75,0.43,0.01,"rare"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.19,0.67,0.03,"rare"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.62,0.56,0.02,"rare"
"Burst_3","rotdaily","Behaviour",123456,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.69,0.81,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Eating","acceleration","dl",196,0.36,0.39,0.3,"common"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Grooming receiver","acceleration","dl",43,0.19,0.67,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Resting","acceleration","dl",238,0.8,0.42,0.37,"common"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Sleeping","acceleration","dl",16,0.06,0.5,0.02,"rare"
"Burst_3","rotdaily","Behaviour",123456,"LSTM","Walking","acceleration","dl",75,0,0,0.12,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Eating","acceleration","dl",196,0.73,0.6,0.3,"common"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.23,0.62,0.07,"uncommon"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Resting","acceleration","dl",238,0.82,0.63,0.37,"common"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Running","acceleration","dl",4,0.25,0.5,0.01,"rare"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.06,1,0.02,"rare"
"Burst_3","rotdaily","Behaviour",123456,"TSSequencerPlus","Walking","acceleration","dl",75,0.76,0.7,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.83,0.67,0.3,"common"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.44,0.69,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.63,0.79,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.84,0.79,0.37,"common"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Running","acceleration","dl",4,1,0.67,0.01,"rare"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.19,0.5,0.03,"rare"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.62,0.91,0.02,"rare"
"Burst_3","uncorrected","Behaviour",42,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.68,0.86,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Eating","acceleration","dl",196,0.17,0.61,0.3,"common"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Grooming receiver","acceleration","dl",43,0.16,0.88,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Resting","acceleration","dl",238,0.99,0.4,0.37,"common"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Sleeping","acceleration","dl",16,0,0,0.02,"rare"
"Burst_3","uncorrected","Behaviour",42,"LSTM","Walking","acceleration","dl",75,0,0,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Eating","acceleration","dl",196,0.81,0.63,0.3,"common"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0.3,0.57,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.58,0.74,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Resting","acceleration","dl",238,0.8,0.74,0.37,"common"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Running","acceleration","dl",4,0.25,0.5,0.01,"rare"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0.24,0.83,0.03,"rare"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.12,0.33,0.02,"rare"
"Burst_3","uncorrected","Behaviour",42,"TSSequencerPlus","Walking","acceleration","dl",75,0.71,0.83,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.79,0.74,0.3,"common"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.35,0.77,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.58,0.66,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.89,0.77,0.37,"common"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Running","acceleration","dl",4,0.5,0.67,0.01,"rare"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.33,0.7,0.03,"rare"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.69,0.85,0.02,"rare"
"Burst_3","uncorrected","Behaviour",100,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.8,0.78,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Eating","acceleration","dl",196,0.66,0.6,0.3,"common"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Grooming actor","acceleration","dl",57,0.14,0.5,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Grooming receiver","acceleration","dl",43,0.53,0.58,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Resting","acceleration","dl",238,0.83,0.64,0.37,"common"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Sleeping","acceleration","dl",16,0.31,0.83,0.02,"rare"
"Burst_3","uncorrected","Behaviour",100,"LSTM","Walking","acceleration","dl",75,0.43,0.49,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Eating","acceleration","dl",196,0.78,0.69,0.3,"common"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0.3,0.61,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.56,0.71,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Resting","acceleration","dl",238,0.84,0.73,0.37,"common"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Running","acceleration","dl",4,0.75,1,0.01,"rare"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0.1,1,0.03,"rare"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.19,0.75,0.02,"rare"
"Burst_3","uncorrected","Behaviour",100,"TSSequencerPlus","Walking","acceleration","dl",75,0.84,0.76,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.78,0.67,0.3,"common"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.4,0.53,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.51,0.79,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.83,0.76,0.37,"common"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Running","acceleration","dl",4,0.5,0.5,0.01,"rare"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.19,0.8,0.03,"rare"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.81,0.81,0.02,"rare"
"Burst_3","uncorrected","Behaviour",123,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.68,0.77,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Eating","acceleration","dl",196,0.73,0.39,0.3,"common"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Grooming receiver","acceleration","dl",43,0.21,0.69,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Resting","acceleration","dl",238,0.68,0.6,0.37,"common"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Sleeping","acceleration","dl",16,0,0,0.02,"rare"
"Burst_3","uncorrected","Behaviour",123,"LSTM","Walking","acceleration","dl",75,0,0,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Eating","acceleration","dl",196,0.77,0.63,0.3,"common"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0.16,0.6,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.49,0.68,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Resting","acceleration","dl",238,0.83,0.71,0.37,"common"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0.05,0.5,0.03,"rare"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.38,1,0.02,"rare"
"Burst_3","uncorrected","Behaviour",123,"TSSequencerPlus","Walking","acceleration","dl",75,0.75,0.74,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.74,0.68,0.3,"common"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.46,0.63,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.53,0.79,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.86,0.74,0.37,"common"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Running","acceleration","dl",4,0.5,0.67,0.01,"rare"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.33,0.7,0.03,"rare"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.69,0.73,0.02,"rare"
"Burst_3","uncorrected","Behaviour",1234,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.69,0.84,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Eating","acceleration","dl",196,0.66,0.54,0.3,"common"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Grooming receiver","acceleration","dl",43,0.44,0.7,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Resting","acceleration","dl",238,0.79,0.61,0.37,"common"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Sleeping","acceleration","dl",16,0.31,0.71,0.02,"rare"
"Burst_3","uncorrected","Behaviour",1234,"LSTM","Walking","acceleration","dl",75,0.52,0.57,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Eating","acceleration","dl",196,0.74,0.63,0.3,"common"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0.32,0.58,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.49,0.75,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Resting","acceleration","dl",238,0.81,0.71,0.37,"common"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Running","acceleration","dl",4,0.5,1,0.01,"rare"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0.14,0.5,0.03,"rare"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.31,0.71,0.02,"rare"
"Burst_3","uncorrected","Behaviour",1234,"TSSequencerPlus","Walking","acceleration","dl",75,0.76,0.76,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Eating","acceleration","dl",196,0.81,0.67,0.3,"common"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",57,0.49,0.61,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",43,0.58,0.74,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Resting","acceleration","dl",238,0.77,0.77,0.37,"common"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Running","acceleration","dl",4,0.75,0.38,0.01,"rare"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",21,0.24,0.71,0.03,"rare"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Sleeping","acceleration","dl",16,0.69,0.73,0.02,"rare"
"Burst_3","uncorrected","Behaviour",123456,"HydraMultiRocketPlus","Walking","acceleration","dl",75,0.71,0.83,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Eating","acceleration","dl",196,0,0,0.3,"common"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Grooming actor","acceleration","dl",57,0,0,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Grooming receiver","acceleration","dl",43,0,0,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Resting","acceleration","dl",238,1,0.37,0.37,"common"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Running","acceleration","dl",4,0,0,0.01,"rare"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Self-scratching","acceleration","dl",21,0,0,0.03,"rare"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Sleeping","acceleration","dl",16,0,0,0.02,"rare"
"Burst_3","uncorrected","Behaviour",123456,"LSTM","Walking","acceleration","dl",75,0,0,0.12,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Eating","acceleration","dl",196,0.78,0.65,0.3,"common"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Grooming actor","acceleration","dl",57,0.18,0.56,0.09,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Grooming receiver","acceleration","dl",43,0.49,0.75,0.07,"uncommon"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Resting","acceleration","dl",238,0.82,0.71,0.37,"common"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Running","acceleration","dl",4,0.5,1,0.01,"rare"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Self-scratching","acceleration","dl",21,0.14,0.75,0.03,"rare"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Sleeping","acceleration","dl",16,0.44,0.78,0.02,"rare"
"Burst_3","uncorrected","Behaviour",123456,"TSSequencerPlus","Walking","acceleration","dl",75,0.8,0.78,0.12,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Eating","acceleration","dl",260,0.76,0.65,0.3,"common"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",77,0.34,0.52,0.09,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",57,0.47,0.82,0.07,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Resting","acceleration","dl",320,0.81,0.74,0.37,"common"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Running","acceleration","dl",6,0.5,0.5,0.01,"rare"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",27,0.33,0.64,0.03,"rare"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Sleeping","acceleration","dl",22,0.59,0.76,0.03,"rare"
"Burst_4","rotbasal","Behaviour",42,"HydraMultiRocketPlus","Walking","acceleration","dl",106,0.71,0.78,0.12,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Eating","acceleration","dl",260,0,0,0.3,"common"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Grooming actor","acceleration","dl",77,0,0,0.09,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Grooming receiver","acceleration","dl",57,0.09,0.71,0.07,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Resting","acceleration","dl",320,1,0.37,0.37,"common"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Running","acceleration","dl",6,0,0,0.01,"rare"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Self-scratching","acceleration","dl",27,0,0,0.03,"rare"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Sleeping","acceleration","dl",22,0,0,0.03,"rare"
"Burst_4","rotbasal","Behaviour",42,"LSTM","Walking","acceleration","dl",106,0,0,0.12,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Eating","acceleration","dl",260,0.71,0.57,0.3,"common"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Grooming actor","acceleration","dl",77,0.17,0.54,0.09,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Grooming receiver","acceleration","dl",57,0.42,0.89,0.07,"uncommon"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Resting","acceleration","dl",320,0.8,0.66,0.37,"common"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Running","acceleration","dl",6,0.33,0.4,0.01,"rare"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Self-scratching","acceleration","dl",27,0,0,0.03,"rare"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Sleeping","acceleration","dl",22,0.23,0.62,0.03,"rare"
"Burst_4","rotbasal","Behaviour",42,"TSSequencerPlus","Walking","acceleration","dl",106,0.65,0.7,0.12,"uncommon"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Eating","acceleration","dl",260,0.81,0.66,0.3,"common"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Grooming actor","acceleration","dl",77,0.26,0.56,0.09,"uncommon"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Grooming receiver","acceleration","dl",57,0.46,0.68,0.07,"uncommon"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Resting","acceleration","dl",320,0.83,0.75,0.37,"common"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Running","acceleration","dl",6,0.33,0.4,0.01,"rare"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Self-scratching","acceleration","dl",27,0.15,0.57,0.03,"rare"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Sleeping","acceleration","dl",22,0.73,0.89,0.03,"rare"
"Burst_4","rotbasal","Behaviour",100,"HydraMultiRocketPlus","Walking","acceleration","dl",106,0.76,0.79,0.12,"uncommon"
"Burst_4","rotbasal","Behaviour",100,"LSTM","Eating","acceleration","dl",260,0.49,0.46,0.3,"common"
"Burst_4","rotbasal","Behaviour",100,"LSTM","Grooming actor","acceleration","dl",77,0.09,0.44,0.09,"uncommon"
